id;title;url;cover;rate
26527937;被掩盖的时间;https://movie.douban.com/subject/26527937/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2399243487.jpg;7.5
26995137;忠爱无言;https://movie.douban.com/subject/26995137/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2459193246.jpg;7.2
26667056;逆时营救;https://movie.douban.com/subject/26667056/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2472784892.jpg;4.8
25801066;西游伏妖篇;https://movie.douban.com/subject/25801066/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2411953504.jpg;5.6
26289138;李雷和韩梅梅;https://movie.douban.com/subject/26289138/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2461589633.jpg;3.4
26964434;肌肤;https://movie.douban.com/subject/26964434/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2420649961.jpg;7.6
25833230;乐高幻影忍者大电影;https://movie.douban.com/subject/25833230/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2493573503.jpg;6.2
26363201;救命解药;https://movie.douban.com/subject/26363201/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2390769140.jpg;6.9
26650037;秘果;https://movie.douban.com/subject/26650037/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2482856848.jpg;4.8
26410593;王者;https://movie.douban.com/subject/26410593/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2413029060.jpg;7.4
26879060;情圣;https://movie.douban.com/subject/26879060/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2409022364.jpg;6.1
26340301;被操纵的城市;https://movie.douban.com/subject/26340301/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2428791183.jpg;7.3
26862905;雌猫们;https://movie.douban.com/subject/26862905/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2394759862.jpg;5.7
26957177;狙击精英：巅峰对决;https://movie.douban.com/subject/26957177/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2502375867.jpg;5.3
26640849;黑执事：大西洋之书;https://movie.douban.com/subject/26640849/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2497235921.jpg;8.2
26898747;父子雄兵;https://movie.douban.com/subject/26898747/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2492957074.jpg;4.7
26717795;健忘村;https://movie.douban.com/subject/26717795/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2412370372.jpg;6.7
26615753;黑子的篮球：最后的游戏;https://movie.douban.com/subject/26615753/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2377811826.jpg;6.8
26670584;BLAME!;https://movie.douban.com/subject/26670584/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2453080653.jpg;7.6
27133264;海带;https://movie.douban.com/subject/27133264/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2500173711.jpg;7.1
6854414;歌声不绝;https://movie.douban.com/subject/6854414/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2430385341.jpg;5.6
26662798;京城81号2;https://movie.douban.com/subject/26662798/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2471580153.jpg;3.9
26977165;时间中的孩子;https://movie.douban.com/subject/26977165/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2500240665.jpg;6.7
26839466;哆啦A梦：大雄的南极冰冰凉大冒险;https://movie.douban.com/subject/26839466/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2459600525.jpg;6.6
26169607;潘多拉;https://movie.douban.com/subject/26169607/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2404938183.jpg;7.4
26365236;玉子;https://movie.douban.com/subject/26365236/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2458949885.jpg;6.6
26284593;圆圈;https://movie.douban.com/subject/26284593/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2447253459.jpg;5.1
26616690;非凡任务;https://movie.douban.com/subject/26616690/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2453197648.jpg;6.4
